rcvr_id,rcvr_cntry_code,starts,dones,rcvr_acct_type,rcvr_acct_cre_dt,is_large_enterprise_y_n,large_merch_y_n,rcvr_tof,busn_name,rcvr_segment,rcvr_industry,rcvr_region,cust_acq_chnl_desc,num_txns,tpv,merch_tpv_tier,coverage,conversion
1367733860837994826 ,FR ,45,41,Business,11/22/2004,N,N,3Y+,#,03 CS,houseware,CEMEA ,Organic,51,"1,992.30",<10K,0.8,0.91
1692588759877530569 ,GB ,36,29,Consumer,9/21/2009,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,35,"1,133.98",<10K,0.83,0.81
1852878236574019044 ,US ,12,11,Consumer,4/28/2011,N,N,3Y+,#,03 CS,?,NA    ,Paid IM,11,"8,656.00",<10K,1,0.92
1698633280200790189 ,US ,3,3,Consumer,5/22/2012,N,N,3Y+,#,03 CS,cosmetics,NA    ,Organic,3,76.99,<10K,1,1
1534961383673757093 ,US ,2,2,Consumer,8/23/2002,N,N,3Y+,#,03 CS,?,NA    ,Organic,8,869.12,<10K,0.25,1
1673026048790243963 ,US ,2,2,Consumer,10/10/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,5,107.23,<10K,0.4,1
2140069895562350889 ,GB ,13,13,Business,8/3/2010,N,N,3Y+,retro motors,03 CS,auto-parts,EMEA  ,Organic,14,600.12,<10K,0.93,1
1547988699940115736 ,DE ,5,4,Consumer,7/31/2012,N,N,3Y+,#,03 CS,music-videos,EMEA  ,Organic,20,944.78,<10K,0.2,0.8
1435671614480276965 ,GB ,4,1,Consumer,2/14/2010,N,N,3Y+,#,04 YS,?,EMEA  ,Organic,1,1.48,<10K,1,0.25
2304284893376403759 ,US ,3,3,Business,3/25/2014,N,N,1Y-3Y,Hermireys Great Deals,03 CS,?,NA    ,Natural Search,3,75.23,<10K,1,1
1239196388807691073 ,AU ,5,3,Consumer,9/20/2010,N,N,3Y+,#,03 CS,electronics,APAC  ,Organic,3,207.29,<10K,1,0.6
1926953755389165109 ,C2 ,2,1,Business,4/3/2009,N,N,3Y+,#,03 CS,?,APAC  ,Organic,2,61.24,<10K,0.5,0.5
2121768477900490580 ,US ,1,1,Consumer,5/10/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,13,"14,600.00",10K-200K,0.08,1
2069089355981686627 ,GB ,1,1,Consumer,4/12/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,154.59,<10K,0.5,1
1224471678034533584 ,US ,4,3,Consumer,9/30/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,3,50.95,<10K,1,0.75
1416444290493111091 ,GB ,9,7,Consumer,10/31/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,7,100.89,<10K,1,0.78
1942005924934062460 ,GB ,3,3,Consumer,2/11/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Paid IM,3,78.42,<10K,1,1
1602414442046102744 ,US ,1,1,Consumer,2/9/2003,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,2,"2,498.30",<10K,0.5,1
1892700794720248574 ,US ,2,2,Business,8/15/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,30,630,<10K,0.07,1
2035598275255778944 ,AU ,5,5,Consumer,11/2/2014,N,N,3-12M,#,03 CS,?,APAC  ,Organic,5,134.1,<10K,1,1
1498469059945645602 ,US ,1,0,Consumer,11/8/2014,N,N,3-12M,#,03 CS,?,NA    ,Organic,1,3,<10K,0,0
1348110254769834328 ,DE ,1,1,Consumer,6/7/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,8,"4,301.65",<10K,0.12,1
1437856604651405688 ,US ,1,1,Consumer,11/16/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,1,53.13,<10K,1,1
1343895528753545434 ,AT ,42,34,Business,9/3/2008,N,N,3Y+,successpharm GmbH,03 CS,nutritional-supp,EMEA  ,Organic,39,"7,930.99",<10K,0.87,0.81
1267749129271200586 ,US ,11,6,Business,12/30/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,6,93.7,<10K,1,0.55
1639831017465959202 ,US ,8,8,Consumer,4/16/2011,N,N,3Y+,#,03 CS,?,NA    ,Natural Search,13,"1,707.20",<10K,0.62,1
2255512607081362148 ,IT ,1,1,Consumer,8/31/2014,N,N,3-12M,#,05 P2P receiver,?,CEMEA ,Natural Search,1,39.41,<10K,1,1
1286729004760529231 ,RO ,3,2,Consumer,2/26/2008,N,N,3Y+,#,03 CS,toys,CEMEA ,Organic,3,361,<10K,0.67,0.67
1734611060632098834 ,LV ,14,5,Consumer,3/1/2011,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,5,"1,851.13",<10K,1,0.36
1976723200039911984 ,DE ,1,1,Consumer,5/11/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Paid IM,1,13.6,<10K,1,1
1591805262550275761 ,ES ,3,2,Business,6/17/2013,N,N,1Y-3Y,"Representaciones y Alternativas 21, S.L.",03 CS,?,CEMEA ,Organic,2,32.27,<10K,1,0.67
1434366352523923604 ,GB ,2,2,Consumer,6/5/2015,N,N,0-3M,#,04 YS,?,EMEA  ,Organic,3,809.35,<10K,0.67,1
1641705255192769463 ,US ,2,0,Consumer,4/4/2012,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,93,<10K,0,0
1984552239957193953 ,GB ,14,10,Consumer,7/19/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,11,431.87,<10K,0.91,0.71
1577889541768989773 ,GB ,3,3,Consumer,12/23/2003,N,N,3Y+,#,03 CS,cellphones,EMEA  ,Organic,4,"1,259.93",<10K,0.75,1
1675377641503426603 ,US ,67,3,Business,2/4/2014,N,N,1Y-3Y,fundraiser,03 CS,?,NA    ,Organic,5,192,<10K,0.6,0.04
1891681372536324916 ,DE ,15,13,Consumer,8/26/2004,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,49,605.53,<10K,0.27,0.87
1833446501751868963 ,FR ,43,40,Consumer,5/2/2004,N,N,3Y+,#,03 CS,cameras,CEMEA ,Organic,47,"3,705.44",<10K,0.85,0.93
1782444613876691099 ,AU ,11,10,Business,11/9/2007,N,N,3Y+,#,03 CS,?,APAC  ,Organic,10,82.37,<10K,1,0.91
2205952159051698380 ,AU ,31,27,Business,4/30/2014,N,N,1Y-3Y,Persuasion Marketing Pty Ltd,03 CS,consulting,APAC  ,Paid IM,27,"3,602.78",<10K,1,0.87
1409028980481373919 ,US ,1,1,Consumer,8/6/2004,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,45,<10K,1,1
1494876391007710515 ,US ,1,1,Consumer,8/22/2004,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,40,<10K,1,1
1713386797790796666 ,US ,3,2,Consumer,12/27/2013,N,N,1Y-3Y,#,03 CS,fashion,NA    ,Natural Search,2,400.05,<10K,1,0.67
2121984961451266028 ,GB ,1,1,Consumer,6/1/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,34.13,<10K,1,1
1174705304369635575 ,GB ,3,3,Consumer,8/18/2010,N,N,3Y+,#,03 CS,houseware,EMEA  ,Organic,4,143.26,<10K,0.75,1
1927651705643592730 ,GB ,3,3,Consumer,5/21/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,64.66,<10K,1,1
1679829499637746028 ,US ,7,6,Business,5/5/2002,N,N,3Y+,proengr.com,03 CS,garden-equip,NA    ,Organic,7,"3,044.62",<10K,0.86,0.86
2098060763536161255 ,DE ,3,3,Consumer,5/9/2004,N,N,3Y+,#,03 CS,books,EMEA  ,Organic,8,777.45,<10K,0.38,1
2057157773936407283 ,BR ,1,1,Consumer,12/25/2008,N,N,3Y+,#,03 CS,?,LATAM ,Organic,1,656.1,<10K,1,1
1445145707888476903 ,GB ,9,8,Consumer,3/2/2014,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,8,113.95,<10K,1,0.89
1528383501007129940 ,GB ,22,22,Consumer,1/7/2012,N,N,3Y+,#,03 CS,cosmetics,EMEA  ,Organic,24,392.59,<10K,0.92,1
2133831779070657044 ,US ,43,20,Consumer,7/21/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,38,690.54,<10K,0.53,0.47
2113679170011275306 ,US ,1,1,Consumer,6/8/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,9,"1,146.00",<10K,0.11,1
1232006681330229630 ,US ,2,1,Consumer,6/3/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,144.2,<10K,1,0.5
1809303085283413248 ,CA ,2,1,Business,9/21/2007,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,4.65,<10K,1,0.5
1211270696277473594 ,GB ,1,1,Consumer,11/29/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,80.27,<10K,1,1
1451834818506757051 ,US ,36,34,Business,1/13/2011,N,N,3Y+,LisaSD Enterprises,03 CS,arts-n-craft,NA    ,Organic,37,"3,036.46",<10K,0.92,0.94
1335024550560797794 ,PT ,6,3,Business,2/11/2013,N,N,1Y-3Y,Jorge Pinto,03 CS,?,CEMEA ,Organic,3,361.78,<10K,1,0.5
2224962093249910491 ,MX ,1,1,Consumer,9/24/2014,N,N,3-12M,#,03 CS,?,LATAM ,Organic,1,5.56,<10K,1,1
1202028623744662054 ,GB ,4,3,Consumer,3/12/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,204.65,<10K,0.75,0.75
2291630508340622540 ,GB ,6,6,Consumer,1/1/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,7,62.94,<10K,0.86,1
1549466331715843635 ,ID ,1,1,Business,4/9/2015,N,N,3-12M,#,04 YS,?,APAC  ,Natural Search,1,14.5,<10K,1,1
1871743974580539798 ,GB ,7,7,Consumer,6/28/2014,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Paid IM and Natural Search,7,85.81,<10K,1,1
1542850278354331749 ,US ,1,0,Consumer,12/30/2003,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,"1,490.00",<10K,0,0
1440552820807779655 ,CA ,22,16,Business,10/30/2010,N,N,3Y+,#,03 CS,?,NA    ,Natural Search,17,398.32,<10K,0.94,0.73
1358046402340770425 ,GB ,4,4,Consumer,7/2/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,10,287.05,<10K,0.4,1
2107703557841346683 ,US ,2,2,Consumer,12/11/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,"1,586.55",<10K,0.5,1
2259511727234915296 ,DE ,1,1,Consumer,8/21/2013,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,1,27.3,<10K,1,1
1981840333722070281 ,US ,2,2,Consumer,1/27/2015,N,N,3-12M,#,03 CS,?,NA    ,Organic,3,62.97,<10K,0.67,1
1517204396953002344 ,DE ,428,391,Business,6/14/2007,N,N,3Y+,topline,03 CS,fashion,EMEA  ,Organic,968,"54,228.39",10K-200K,0.4,0.91
1531569874063417199 ,GB ,4,4,Business,3/2/2012,N,N,3Y+,Lou Lou Belle Designs,03 CS,fashion,EMEA  ,Paid IM,8,550.6,<10K,0.5,1
1203513462957870052 ,US ,8,5,Consumer,10/11/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,10,148.5,<10K,0.5,0.62
1213926778687883108 ,GB ,7,7,Consumer,5/30/2011,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,7,621.85,<10K,1,1
2182396726897369289 ,TH ,160,78,Business,8/1/2010,N,N,3Y+,#,03 CS,education,APAC  ,Organic,142,"26,515.92",10K-200K,0.55,0.49
1407060782999131506 ,US ,1,1,Consumer,5/29/2004,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,117,<10K,0.33,1
1659808045544892696 ,GB ,5,5,Consumer,10/7/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,9,278.74,<10K,0.56,1
1471693316894855142 ,GB ,125,116,Consumer,9/12/2004,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,130,"4,276.47",<10K,0.89,0.93
1796450964618701114 ,GB ,4,4,Consumer,4/5/2004,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,16,376.37,<10K,0.25,1
1876531961325686457 ,IE ,7,6,Consumer,10/3/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,21,"1,427.52",<10K,0.29,0.86
1641923927500744558 ,GB ,5,4,Consumer,8/25/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,167.05,<10K,0.8,0.8
1266012996921556607 ,US ,388,136,Business,4/3/2012,N,N,3Y+,Beth Cole,03 CS,?,NA    ,Organic,560,"41,807.65",10K-200K,0.24,0.35
1894173886022355521 ,AU ,2,2,Consumer,5/10/2006,N,N,3Y+,#,03 CS,electronics,APAC  ,Organic,3,"1,671.39",<10K,0.67,1
1926242873259762516 ,FR ,1,1,Consumer,3/31/2010,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,2,83.1,<10K,0.5,1
1611196675715395893 ,US ,1,1,Consumer,6/6/2001,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,2,110,<10K,0.5,1
1483820703500586781 ,GB ,2,2,Business,6/15/2011,N,N,3Y+,Cherub House,03 CS,travel,EMEA  ,Paid IM,3,"11,223.93",10K-200K,0.67,1
1911151785525263740 ,GB ,1,1,Consumer,9/14/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,45.12,<10K,1,1
2075809105566130526 ,GB ,15,15,Consumer,6/26/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,17,166.72,<10K,0.88,1
2086479630983317625 ,GB ,3,2,Consumer,9/6/2008,N,N,3Y+,#,03 CS,pet-supplies,EMEA  ,Organic,2,104.48,<10K,1,0.67
2054582374287083411 ,DE ,6,5,Consumer,7/5/2013,N,N,1Y-3Y,#,03 CS,coins,EMEA  ,Organic,5,727.15,<10K,1,0.83
1785872330468077723 ,FI ,3,1,Consumer,2/22/2014,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Natural Search,3,15.67,<10K,0.33,0.33
2008855042065810092 ,US ,57,51,Consumer,10/26/2004,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,56,"2,609.10",<10K,0.91,0.89
1562284167299028205 ,US ,183,165,Business,3/2/2015,N,N,3-12M,Bear Mountain Tools,02 SME,auto-parts,NA    ,Paid IM,180,"7,364.46",<10K,0.92,0.9
1467019804178922267 ,US ,1,1,Consumer,12/12/2009,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,1,220.6,<10K,1,1
1580795147498136200 ,US ,1,0,Consumer,10/30/2011,N,N,3Y+,#,?,?,NA    ,Natural Search,?,?,Unknown,?,0
2261518229737077237 ,FR ,40,34,Consumer,4/27/2008,N,N,3Y+,#,03 CS,fashion,CEMEA ,Organic,34,"1,547.73",<10K,1,0.85
1384907268780392341 ,US ,22,6,Business,3/16/2004,N,N,3Y+,Libros y Revistas,03 CS,?,NA    ,Organic,10,48.87,<10K,0.6,0.27
2070340159632442534 ,US ,49,24,Business,6/1/2008,N,N,3Y+,#,03 CS,?,NA    ,Organic,45,"1,253.60",<10K,0.53,0.49
2235504378529476735 ,US ,1,1,Consumer,1/28/2004,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,32,<10K,1,1
1380912595308618539 ,US ,2,2,Consumer,2/23/2009,N,N,3Y+,#,03 CS,sports-equip,NA    ,Paid IM,2,39.98,<10K,1,1
2165213190993951946 ,CA ,10,2,Business,6/2/2007,N,N,3Y+,Produits Loumar Enr.,03 CS,?,NA    ,Organic,2,89.91,<10K,1,0.2
1280691501240858493 ,GB ,1,0,Consumer,5/14/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,69.87,<10K,0,0
1487295539958470018 ,US ,43,39,Consumer,7/8/2002,N,N,3Y+,#,03 CS,jewelry,NA    ,Organic,53,"15,047.66",10K-200K,0.74,0.91
1349578957125097984 ,US ,3,2,Consumer,12/18/2000,N,N,3Y+,#,03 CS,music-videos,NA    ,Organic,2,207.5,<10K,1,0.67
2108619113644150326 ,AU ,1,1,Consumer,1/30/2014,N,N,1Y-3Y,#,03 CS,computer-hardware,APAC  ,Paid IM,1,205.32,<10K,1,1
2204678648798845784 ,GB ,1,0,Consumer,3/18/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,105,"5,370.00",<10K,0,0
1885234010397079949 ,US ,2,1,Consumer,1/12/2008,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,5,158.94,<10K,0.2,0.5
1493886548377826535 ,DE ,1,1,Consumer,9/23/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,842.11,<10K,0.25,1
1620171020350368526 ,US ,3,3,Business,9/22/2011,N,N,3Y+,sixpack racing,05 P2P receiver,?,NA    ,Organic,7,350,<10K,0.43,1
2186115687270274889 ,US ,641,501,Business,2/25/2011,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,552,"19,585.13",10K-200K,0.91,0.78
1568764634567100106 ,DE ,2,2,Consumer,11/30/2007,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Paid IM,11,"1,474.57",<10K,0.18,1
1840479018059198222 ,GB ,5,3,Consumer,9/6/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,71.82,<10K,1,0.6
1901465597970911755 ,GB ,5,3,Consumer,12/1/2004,N,N,3Y+,#,03 CS,cellphones,EMEA  ,Organic,5,404.54,<10K,0.6,0.6
2226131914461320114 ,FR ,1,1,Consumer,6/29/2014,N,N,1Y-3Y,#,05 P2P receiver,?,CEMEA ,Organic,3,9.8,<10K,0.33,1
2000303336838405495 ,GB ,2,2,Consumer,5/20/2014,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,2,95.59,<10K,1,1
1446133442055701047 ,US ,3,2,Consumer,2/8/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,13.51,<10K,0.67,0.67
1554357811465487620 ,GB ,3,1,Consumer,8/2/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,78.11,<10K,1,0.33
1326349759409261296 ,US ,1,1,Consumer,9/23/2011,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,110,<10K,1,1
1572545310486399083 ,GB ,1,1,Consumer,10/5/2012,N,N,1Y-3Y,#,05 P2P receiver,?,EMEA  ,Organic,2,127.37,<10K,0.5,1
2004137282252645530 ,GB ,11,9,Consumer,8/3/2004,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,14,"3,878.31",<10K,0.64,0.82
1771975384406585663 ,GB ,6,6,Consumer,5/11/2015,N,N,3-12M,#,04 YS,?,EMEA  ,Natural Search,6,134.17,<10K,1,1
2209894929009517451 ,IT ,1,1,Consumer,9/6/2006,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,39.58,<10K,1,1
1635799601241491887 ,GB ,7,6,Consumer,10/12/2013,N,N,1Y-3Y,#,03 CS,auto-parts,EMEA  ,Organic,7,793.29,<10K,0.86,0.86
1551657889922683370 ,US ,2,0,Consumer,8/11/2013,N,N,1Y-3Y,#,04 YS,?,NA    ,Natural Search,2,368,<10K,0,0
1334193206693664542 ,US ,62,58,Consumer,8/20/2012,N,N,3Y+,#,03 CS,sports-equip,NA    ,Natural Search,64,"8,481.78",<10K,0.91,0.94
2279990057267486479 ,FR ,2,1,Consumer,8/1/2005,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,2,413.08,<10K,0.5,0.5
1392733071100644748 ,US ,2,2,Business,7/24/2012,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,75,<10K,0.67,1
1615678617335838929 ,GB ,13,12,Consumer,7/29/2005,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,14,943.87,<10K,0.86,0.92
1818756163458028267 ,US ,8,8,Consumer,9/23/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,20,828.72,<10K,0.4,1
1305520448797735480 ,DE ,1,1,Consumer,2/5/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,36.11,<10K,1,1
1158262089002855944 ,US ,12,10,Consumer,11/15/2005,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,10,"6,238.84",<10K,1,0.83
2173379452160657655 ,TR ,8,4,Business,9/29/2013,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Partner and Search,4,209,<10K,1,0.5
1602568752171020641 ,GB ,13,11,Business,3/4/2011,N,N,3Y+,TRFM LTD,03 CS,education,EMEA  ,Telesales,11,531.6,<10K,1,0.85
1580325302216703145 ,GB ,49,41,Consumer,3/27/2014,N,N,1Y-3Y,#,03 CS,fashion,EMEA  ,Paid IM,46,"1,832.24",<10K,0.89,0.84
1910758982592745621 ,DE ,6,6,Consumer,11/2/2004,N,N,3Y+,#,03 CS,music-instruments,EMEA  ,Organic,16,"4,013.56",<10K,0.38,1
1831127343702209654 ,US ,5,5,Consumer,3/9/2000,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,6,522.98,<10K,0.83,1
1396746544352149716 ,FR ,1,0,Consumer,9/25/2009,N,N,3Y+,#,?,?,CEMEA ,Organic,?,?,Unknown,?,0
2183536453900945765 ,AU ,87,55,Business,7/11/2008,N,N,3Y+,#,02 SME,travel,APAC  ,Organic,161,"120,200.69",10K-200K,0.34,0.63
1193105076502669783 ,ES ,5,4,Consumer,8/1/2011,N,N,3Y+,#,03 CS,music-videos,CEMEA ,Natural Search,4,450.11,<10K,1,0.8
1888951266031898983 ,GB ,3,2,Consumer,10/29/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,142.44,<10K,0.67,0.67
2159431757151646468 ,DE ,32,28,Consumer,9/10/2006,N,N,3Y+,#,03 CS,sports-equip,EMEA  ,Organic,60,"5,634.85",<10K,0.47,0.88
1409334851051767539 ,US ,1,0,Consumer,10/18/2014,N,N,3-12M,#,03 CS,?,NA    ,Paid IM,1,20,<10K,0,0
2256356817585232868 ,US ,40,34,Business,11/19/2008,N,N,3Y+,EXPRESITO CARGA,03 CS,fashion,NA    ,Organic,34,"2,677.76",<10K,1,0.85
2180940895261672499 ,US ,199,181,Business,6/21/2001,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,229,"12,806.54",10K-200K,0.79,0.91
1544587396408111004 ,JP ,103,11,Business,7/12/2003,N,N,3Y+,,02 SME,consulting,APAC  ,Organic,402,"94,283.19",10K-200K,0.03,0.11
2266015062433824208 ,MY ,102,65,Business,1/1/2011,N,N,3Y+,Euangelion Training and Services Sdn Bhd,03 CS,non-profit,APAC  ,Organic,66,"2,669.12",<10K,0.98,0.64
1921353348890118467 ,CZ ,1,1,Consumer,11/18/2014,N,N,3-12M,#,?,?,CEMEA ,Organic,?,?,Unknown,?,1
1993001591050724406 ,US ,57,56,Consumer,6/26/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,58,773.38,<10K,0.97,0.98
2245008723817476310 ,US ,7,6,Consumer,4/12/2007,N,N,3Y+,#,03 CS,sports-equip,NA    ,Organic,22,"2,177.98",<10K,0.27,0.86
1351463099137597241 ,US ,4,4,Consumer,6/20/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,4,245.15,<10K,1,1
1492150379506198643 ,NL ,13,9,Business,11/5/2014,N,N,3-12M,Amsterdam Personal Training & Health,03 CS,?,CEMEA ,Organic,10,247.55,<10K,0.9,0.69
1176425200322968967 ,DE ,1,1,Consumer,6/1/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,10.34,<10K,1,1
1191050915822818496 ,US ,1,1,Business,4/30/2015,N,N,3-12M,Lorlenes Sales,04 YS,music-videos,NA    ,Organic,2,581.6,<10K,0.5,1
1395045188608764243 ,US ,1,1,Consumer,4/16/2000,N,N,3Y+,#,03 CS,music-videos,NA    ,Organic,1,109,<10K,1,1
1874812685121798665 ,GB ,2,2,Consumer,7/23/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,52.47,<10K,1,1
2226671614749802791 ,US ,1,1,Consumer,9/19/2011,N,N,3Y+,#,04 YS,health,NA    ,Organic,1,"5,999.00",<10K,1,1
1463809194574531558 ,US ,2,0,Business,4/27/2015,N,N,3-12M,Katy Coaching,?,?,NA    ,Organic,?,?,Unknown,?,0
1901523060251511305 ,DE ,3,3,Consumer,9/8/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,15,656.97,<10K,0.2,1
2042276737534274098 ,US ,2,2,Consumer,2/25/2012,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,106,<10K,1,1
2289780118042711086 ,US ,3,3,Consumer,8/8/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,66.99,<10K,1,1
1160041834044499891 ,US ,2,2,Consumer,9/1/2014,N,N,3-12M,#,03 CS,?,NA    ,Organic,3,231,<10K,0.67,1
1964474128786483816 ,US ,11,9,Consumer,7/21/2005,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,11,725.89,<10K,0.82,0.82
2143418421162667641 ,US ,1,1,Business,5/22/2015,N,N,3-12M,GoFloat Jewelry,04 YS,?,NA    ,Partner,2,49.9,<10K,0.5,1
1816315529332717345 ,SG ,2,1,Consumer,12/8/2009,N,N,3Y+,#,03 CS,?,APAC  ,Organic,1,1,<10K,1,0.5
1538087367265959032 ,GB ,1,1,Consumer,2/5/2013,N,N,1Y-3Y,#,?,fashion,EMEA  ,Organic,1,165.68,<10K,1,1
1877111346359670269 ,US ,70,58,Business,5/13/2008,N,N,3Y+,Marantz America,01 LM,electronics,NA    ,Telesales,"3,109","2,432,451.74",2-5M,0.02,0.83
1725019746407242806 ,AU ,4,3,Consumer,8/22/2009,N,N,3Y+,#,03 CS,?,APAC  ,Organic,3,41.43,<10K,1,0.75
2248976806130174177 ,US ,1,1,Consumer,3/28/2003,N,N,3Y+,#,03 CS,jewelry,NA    ,Organic,1,802.32,<10K,1,1
1653091140609119059 ,AU ,1,0,Consumer,6/18/2009,N,N,3Y+,#,?,?,APAC  ,Organic,?,?,Unknown,?,0
1261554070422118734 ,US ,168,53,Business,7/10/2011,N,N,3Y+,Honey kuts,03 CS,health,NA    ,Natural Search,216,"13,801.68",10K-200K,0.25,0.32
2076771469733203439 ,RU ,4,3,Consumer,12/15/2014,N,N,3-12M,#,03 CS,?,CEMEA ,Natural Search,3,"1,000.00",<10K,1,0.75
1852783403317539307 ,GB ,18,14,Consumer,1/22/2013,N,N,1Y-3Y,#,03 CS,fashion,EMEA  ,Organic,15,"2,293.02",<10K,0.93,0.78
1551618812673295034 ,US ,1,1,Consumer,7/15/2010,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,3,"4,500.00",<10K,0.33,1
1506393616812107668 ,GB ,3,3,Consumer,3/6/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Natural Search,3,46.64,<10K,1,1
2256936929619845621 ,US ,1,1,Business,5/26/2002,N,N,3Y+,Brett Poole,03 CS,?,NA    ,Organic,1,102.15,<10K,1,1
1679991460403701702 ,GB ,5,5,Consumer,10/2/2005,N,N,3Y+,#,03 CS,music-instruments,EMEA  ,Organic,6,"1,872.63",<10K,0.83,1
1295108589160747854 ,US ,77,60,Consumer,2/18/2011,N,N,3Y+,#,03 CS,cosmetics,NA    ,Organic,63,674.9,<10K,0.95,0.78
1446033296548073723 ,US ,1,0,Business,12/18/2014,N,N,3-12M,nocontract13.com,?,?,NA    ,Organic,?,?,Unknown,?,0
1530587965530812549 ,DE ,21,13,Business,3/8/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,14,308.26,<10K,0.93,0.62
1917121175225035521 ,DE ,1,0,Consumer,12/9/2011,N,N,3Y+,#,?,?,EMEA  ,Organic,?,?,Unknown,?,0
